,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
2638,thevial1521,2018-07-18 03:16,0,0,Here it is! New cover! #books #hotbooks #nextbigthing #PrimeDay #kindleunimited #AmazonPrimeDay #amazon #mazerunner #hungergames #Fortnite pic.twitter.com/iBPnb5uz2z,,,#books #hotbooks #nextbigthing #PrimeDay #kindleunimited #AmazonPrimeDay #amazon #mazerunner #hungergames #Fortnite,1019337582986088451,https://twitter.com/thevial1521/status/1019337582986088451,is! new cover! #books #hotbooks #nextbigthing #primeday #kindleunimited #amazonprimeday #amazon #mazerunner #hungergames #fortnite,0.0,0.0,1.0,0.0,neutral
2639,Yaris__omar,2018-07-18 03:16,1,1,Check out this Amazon deal: Gigabyte AORUS Radeon RX 580 8GB Graphic Card... by Gigabyte https:// amzn.to/2NkrwFB via @amazon On sale for $259 #PrimeDay #RAW #ExtremeRules #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #Fortnite #F1 #gaming,,@amazon,#PrimeDay #RAW #ExtremeRules #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #Fortnite #F1 #gaming,1019337475897032704,https://twitter.com/Yaris__omar/status/1019337475897032704,check amazon deal: gigabyte aorus radeon rx gb graphic card... gigabyte via @amazon sale $259 #primeday #raw #extremerules #worldemojiday #amazonprimeday #amazon #amazonprimedaysale #primeday2018 #fortnite #f1 #gaming,0.064,0.0,0.936,0.1779,neutral
2644,Sherrytrueself,2018-07-18 03:15,0,0,The latest The Sherry Snipes Daily! https:// paper.li/Sherrytrueself ?edition_id=bd97d330-8a0a-11e8-9bc1-0cc47a0d164b … #primeday #iot,,,#primeday #iot,1019337364567658496,https://twitter.com/Sherrytrueself/status/1019337364567658496,latest sherry snipes daily! ?edition_id=bd97d330-8a0a-11e8-9bc1-0cc47a0d164b … #primeday #iot,0.0,0.0,1.0,0.0,neutral
2648,Shape_Magazine,2018-07-18 03:15,0,4,You're Going to Want an Instant Pot from Amazon #PrimeDay http:// bit.ly/2NVaDlU pic.twitter.com/gZLOVQRlSn,,,#PrimeDay,1019337305688084480,https://twitter.com/Shape_Magazine/status/1019337305688084480,going want instant pot amazon #primeday,0.429,0.0,0.571,0.25,neutral
2650,JameyTucker,2018-07-18 03:15,0,0,because careless people who still use typewriters need a #primeday deal too. https:// amzn.to/2uvorvs,,,#primeday,1019337232233259008,https://twitter.com/JameyTucker/status/1019337232233259008,careless people still use typewriters need #primeday deal too.,0.0,0.238,0.762,-0.3612,neutral
2651,baratukin,2018-07-18 03:15,0,0,-27% para Humidificador ultrasónico https:// baratukin.es/go/baratwit-21 /B017ESGCI4/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=B017ESGCI4 … hoy por 23.99€. #primeday pic.twitter.com/CYsTIWCkKo,,,#primeday,1019337221504151552,https://twitter.com/baratukin/status/1019337221504151552,% para humidificador ultrasónico 21 /b017esgci4/0/t/21?utm_source=twitter&utm_medium=tweet_descuento&utm_campaign=b017esgci4 … hoy por 9€. #primeday,0.0,0.0,1.0,0.0,neutral
2654,itfirstaid,2018-07-18 03:15,0,0,Why was Amazon so unprepared on their biggest day of the year? https:// bit.ly/2uIz9hg #Amazon #Primeday #Amazonprime pic.twitter.com/LMUGL6HG8z,,,#Amazon #Primeday #Amazonprime,1019337202273275910,https://twitter.com/itfirstaid/status/1019337202273275910,amazon unprepared biggest day year? #amazon #primeday #amazonprime,0.195,0.0,0.805,0.1779,neutral
2655,quirkbooks,2018-07-18 03:15,0,0,Another #PrimeDay deal alert! Purchase Miss Peregrine's Home for Peculiar Children Boxed Set now to get it for a discounted price. Deal only lasts for a limited time. Get it while supplies last! https:// amzn.to/2uut5K8,,,#PrimeDay,1019337196757766144,https://twitter.com/quirkbooks/status/1019337196757766144,another #primeday deal alert! purchase miss peregrine's home peculiar children boxed set get discounted price. deal lasts limited time. get supplies last! 8,0.214,0.134,0.652,0.2695,neutral
2659,Nachtischler,2018-07-18 03:14,0,1,Heute ist #PrimeDay und ich habe nichts bestellt. So fühlt sich also dieses pleite an.,,,#PrimeDay,1019337110992707587,https://twitter.com/Nachtischler/status/1019337110992707587,heute ist #primeday und ich habe nichts bestellt. fühlt sich also dieses pleite an.,0.0,0.0,1.0,0.0,neutral
2660,IWasJustinYou,2018-07-18 03:14,0,1,So what is everyone buying for #primeday ?? All I see is random junk and it's not even that cheap..,,,#primeday,1019337094043353088,https://twitter.com/IWasJustinYou/status/1019337094043353088,everyone buying #primeday ?? see random junk even cheap..,0.0,0.0,1.0,0.0,neutral
2661,Yaris__omar,2018-07-18 03:14,1,2,"Just saw this on Amazon: EVGA 500 W1, 80+ WHITE 500W, 3 Year Warrant... by EVGA https:// amzn.to/2mobQ8P via @amazon On sale for $25 #PrimeDay #RAW #ExtremeRules #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #PrizeTopia #Fortnite #gaming #tech",,@amazon,#PrimeDay #RAW #ExtremeRules #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #PrizeTopia #Fortnite #gaming #tech,1019337072270815232,https://twitter.com/Yaris__omar/status/1019337072270815232,"saw amazon: evga w1, + white w, year warrant... evga via @amazon sale $25 #primeday #raw #extremerules #worldemojiday #amazonprimeday #amazon #amazonprimedaysale #primeday2018 #prizetopia #fortnite #gaming #tech",0.066,0.0,0.934,0.1779,neutral
2663,Pixelania,2018-07-18 03:14,3,1,#PrimeDay #OfertaDestacada Solo por el día de hoy: Oferta Flash pocas unidades disponibles Ni No Kuni II: Revenant Kingdom - Premium Edition - 858 pesos https:// amzn.to/2NUWLrL pic.twitter.com/woBtt25GeN,,,#PrimeDay #OfertaDestacada,1019337023474294784,https://twitter.com/Pixelania/status/1019337023474294784,#primeday #ofertadestacada solo por el día de hoy: oferta flash pocas unidades disponibles ni kuni ii: revenant kingdom - premium edition - pesos,0.0,0.0,1.0,0.0,neutral
2664,jonathanlee321,2018-07-18 03:14,0,0,The importance of having a hybrid-cloud and multi-cloud strategy so that your business does not #fail on #PrimeDay #NeverForget @amazon https:// twitter.com/DataStax/statu s/1019227746088771585 …,,@amazon,#fail #PrimeDay #NeverForget,1019336985134055424,https://twitter.com/jonathanlee321/status/1019336985134055424,importance hybrid-cloud multi-cloud strategy business #fail #primeday #neverforget @amazon s/1019227746088771585 …,0.2,0.0,0.8,0.3612,neutral
2672,TheBigHairy,2018-07-18 03:13,0,0,The latest The Big Hairy Daily! https:// paper.li/TheBigHairy/13 08260517?edition_id=698c2b60-8a0a-11e8-aed4-0cc47a0d15fd … #primeday #farmsafetyweek,,,#primeday #farmsafetyweek,1019336771929346049,https://twitter.com/TheBigHairy/status/1019336771929346049,latest big hairy daily! ?edition_id=698c2b60-8a0a-11e8-aed4-0cc47a0d15fd … #primeday #farmsafetyweek,0.0,0.0,1.0,0.0,neutral
2675,c_tate_88,2018-07-18 03:12,0,3,Just made an impulse purchase on a tv #PrimeDay,,,#PrimeDay,1019336667252117505,https://twitter.com/c_tate_88/status/1019336667252117505,made impulse purchase tv #primeday,0.0,0.0,1.0,0.0,neutral
2676,OneNerdyMomma,2018-07-18 03:12,0,0,Stock up on #essentialoils during #PrimeDay #PrimeDay2018 https:// amzn.to/2JxdYnE,,,#essentialoils #PrimeDay #PrimeDay2018,1019336649598218240,https://twitter.com/OneNerdyMomma/status/1019336649598218240,stock #essentialoils #primeday #primeday2018,0.0,0.0,1.0,0.0,neutral
2677,keithmarder,2018-07-18 03:12,0,2,". @kenjilopezalt @dgritzer if you could only have a food processor or a Vitamix, which would it be? #PrimeDay",,@kenjilopezalt @dgritzer,#PrimeDay,1019336607323885568,https://twitter.com/keithmarder/status/1019336607323885568,". @kenjilopezalt @dgritzer could food processor vitamix, would be? #primeday",0.0,0.0,1.0,0.0,neutral
2679,ninamohanty,2018-07-18 03:12,7,125,You know you’ve reached adulthood when your only #PrimeDay order is a new Philips Sonicare toothbrush. #LivingtheDream,,,#PrimeDay #LivingtheDream,1019336548758753286,https://twitter.com/ninamohanty/status/1019336548758753286,know you’ve reached adulthood #primeday order new philips sonicare toothbrush. #livingthedream,0.123,0.0,0.877,0.1027,neutral
2680,Tasteouniversal,2018-07-18 03:12,1,1,Need something refreshing and tastier? #summertime #DTLA #PrimeDay pic.twitter.com/Un2SaBYre9,,,#summertime #DTLA #PrimeDay,1019336504689209344,https://twitter.com/Tasteouniversal/status/1019336504689209344,need something refreshing tastier? #summertime #dtla #primeday 9,0.0,0.0,1.0,0.0,neutral
2682,bytebot,2018-07-18 03:12,0,0,"Oh dear, one more #PrimeDay deal - @washingtonpost for 1 year, just $44 instead of the usual $100. One more newspaper to the reading list https:// amzn.to/2uEgCCQ",,@washingtonpost,#PrimeDay,1019336487085604864,https://twitter.com/bytebot/status/1019336487085604864,"oh dear, one #primeday deal - @washingtonpost year, $44 instead usual $100. one newspaper reading list",0.157,0.0,0.843,0.3818,neutral
2683,Maria_Arce,2018-07-18 03:12,0,0,"Conocimos a todos los perros de Amazon, pero por la razón equivocada vía @Indicepr https:// bit.ly/2uujtif // #PrimeDay",,@Indicepr,#PrimeDay,1019336469662588928,https://twitter.com/Maria_Arce/status/1019336469662588928,"conocimos todos los perros de amazon, pero por la razón equivocada vía @indicepr // #primeday",0.108,0.0,0.892,0.1779,neutral
2684,PreventionMag,2018-07-18 03:12,1,3,Haven't tried @23andme yet? What are you waiting for?! Here's why one of our editors says you should buy it for 50% off today #PrimeDay https:// trib.al/XBJleJO,,@23andme,#PrimeDay,1019336449450217472,https://twitter.com/PreventionMag/status/1019336449450217472,tried @23andme yet? waiting for?! here's one editors says buy % today #primeday,0.0,0.0,1.0,0.0,neutral
2685,JorelLaraKalel,2018-07-18 03:11,0,0,Amazon Prime Day. Small to medium businesses rake in over $1B $ AMZN @amazon #PrimeDay http:// bit.ly/2utDzcE pic.twitter.com/nsgtJfZt0G,,@amazon,#PrimeDay,1019336438171799553,https://twitter.com/JorelLaraKalel/status/1019336438171799553,amazon prime day. small medium businesses rake $1b $ amzn @amazon #primeday,0.145,0.0,0.855,0.1779,neutral
2690,compiladus,2018-07-18 03:11,0,0,https:// youtu.be/3CTmWoZ0SbY Filme completo it #EuroU19 #MandelaObama #TreasonSummit #PrimeDay pic.twitter.com/JFoP3cBjrP,,,#EuroU19 #MandelaObama #TreasonSummit #PrimeDay,1019336317921095680,https://twitter.com/compiladus/status/1019336317921095680,filme completo #eurou19 #mandelaobama #treasonsummit #primeday,0.0,0.0,1.0,0.0,neutral
2692,standup_kc,2018-07-18 03:11,2,2,Amazon workers in Europe are standing up and fighting back against worker exploitation on #PrimeDay and beyond. Solidarity https:// wapo.st/2Nqw5yi #FightFor15 pic.twitter.com/C1MGsAVI4g,,,#PrimeDay #FightFor15,1019336226585960449,https://twitter.com/standup_kc/status/1019336226585960449,amazon workers europe standing fighting back worker exploitation #primeday beyond. solidarity #fightfor15,0.253,0.162,0.584,0.1027,neutral
2695,Yaris__omar,2018-07-18 03:10,1,0,Check out this Amazon deal: AMD Ryzen Threadripper 1900X (8-core/16-threa... by AMD https:// amzn.to/2mnTkxf via @amazon On sale for $299 Youbsave $150 #PrimeDay #RAW #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #gaming #Fortnite #FiersdetreBleus,,@amazon,#PrimeDay #RAW #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #gaming #Fortnite #FiersdetreBleus,1019336143274471424,https://twitter.com/Yaris__omar/status/1019336143274471424,check amazon deal: amd ryzen threadripper x (8-core/16-threa... amd via @amazon sale $299 youbsave $150 #primeday #raw #worldemojiday #amazonprimeday #amazon #amazonprimedaysale #primeday2018 #gaming #fortnite #fiersdetrebleus,0.069,0.0,0.931,0.1779,neutral
2696,soniamilan,2018-07-18 03:10,0,0,Io col #PrimeDay ho preso il Roomba perché mi fa fatica piegarmi per pulire. Fai te.,,,#PrimeDay,1019336089385959425,https://twitter.com/soniamilan/status/1019336089385959425,io col #primeday ho preso il roomba perché mi fa fatica piegarmi per pulire. fai te.,0.0,0.0,1.0,0.0,neutral
2697,gabrielkahane,2018-07-18 03:10,68,118,"And yeah, I just cancelled my Amazon Prime subscription: https:// theintercept.com/2018/04/19/ama zon-snap-subsidies-warehousing-wages/ … #PrimeDay",,,#PrimeDay,1019335994594746368,https://twitter.com/gabrielkahane/status/1019335994594746368,"yeah, cancelled amazon prime subscription: zon-snap-subsidies-warehousing-wages/ … #primeday",0.358,0.183,0.459,0.2263,neutral
2698,tutsanddeals,2018-07-18 03:10,0,0,"This Sceptre E248W-19203R 24 Ultra Thin 75Hz 1080p LED Monitor is just $89 on #PrimeDay . Get it now! http:// buff.ly/2Lp4mx3 #AmazonPrimeDay pic.twitter.com/B7vQYESQIO""",,,#PrimeDay #AmazonPrimeDay,1019335986638188544,https://twitter.com/tutsanddeals/status/1019335986638188544,"sceptre e248w-19203r ultra thin hz p led monitor $89 #primeday . get now! #amazonprimeday """,0.0,0.0,1.0,0.0,neutral
2699,FDAAFoundation,2018-07-18 03:10,2,0,"You can freak out about #politics : #Clinton , #Trump , #MAGA #RussiaSummit , #PeterStrzok , #DNCServer or you can use this #PrimeDay to help nonprofits that run cool projects by shopping- #Amazon donates to our Foundation when you shop Prime Day deals at http:// smile.amazon.com/ch/46-1804557 pic.twitter.com/Vwp3yHhl3u",,,#politics #Clinton #Trump #MAGA #RussiaSummit #PeterStrzok #DNCServer #PrimeDay #Amazon,1019335985753198593,https://twitter.com/FDAAFoundation/status/1019335985753198593,"freak #politics : #clinton , #trump , #maga #russiasummit , #peterstrzok , #dncserver use #primeday help nonprofits run cool projects shopping- #amazon donates foundation shop prime day deals",0.179,0.104,0.717,0.2732,neutral
2700,KouponiApoKina,2018-07-18 03:10,0,0,"#DoogeeS55 Μόνο 120€ (+6 PriorityMail για αποφυγη τελωνείου) Με οθόνη 5.5 IP68 Android 8, 4GB RAM,χωρητικότητα 64GB https:// ift.tt/2NpRN5c #Deals #Deal #PrimeDay2018 #primedayfail #PrimeDay #preorder #DailyDeals #DailyDeal #offer #προσφορα #… https:// ift.tt/2NUWgxT pic.twitter.com/kumjU79PHf""",,,#DoogeeS55 #Deals #Deal #PrimeDay2018 #primedayfail #PrimeDay #preorder #DailyDeals #DailyDeal #offer # #,1019335976685010945,https://twitter.com/KouponiApoKina/status/1019335976685010945,"#doogees55 Μόνο € (+6 prioritymail για αποφυγη τελωνείου) Με οθόνη ip68 android , gb ram,χωρητικότητα gb c #deals #deal #primeday2018 #primedayfail #primeday #preorder #dailydeals #dailydeal #offer #προσφορα #… """,0.0,0.0,1.0,0.0,neutral
2702,Refinery29,2018-07-18 03:10,0,3,Tablets are $49.99?! Dang. #PrimeDay https://www. refinery29.com/2018/07/204404 /best-amazon-prime-day-gadget-deals-2018 …,,,#PrimeDay,1019335969324101637,https://twitter.com/Refinery29/status/1019335969324101637,tablets $49.99?! dang. #primeday . /best-amazon-prime-day-gadget-deals-2018 …,0.0,0.0,1.0,0.0,neutral
2704,jasparbot,2018-07-18 03:10,0,0,#AmazonAlexa your so busy with #PrimeDay you have no time to reply to #jaspar,,,#AmazonAlexa #PrimeDay #jaspar,1019335953603878912,https://twitter.com/jasparbot/status/1019335953603878912,#amazonalexa busy #primeday time reply #jaspar,0.0,0.0,1.0,0.0,neutral
2706,Ant_Piggz_Moro,2018-07-18 03:09,0,2,#PrimeDay pic.twitter.com/Od8EQ36TcD,,,#PrimeDay,1019335890332725256,https://twitter.com/Ant_Piggz_Moro/status/1019335890332725256,#primeday cd,0.0,0.0,1.0,0.0,neutral
2708,armanrocker,2018-07-18 03:09,0,0,"@GommoAuriolo , tú al terminar el #PrimeDay pic.twitter.com/hRZ8LWsbic",,@GommoAuriolo,#PrimeDay,1019335738666647553,https://twitter.com/armanrocker/status/1019335738666647553,"@gommoauriolo , tú al terminar el #primeday c",0.0,0.0,1.0,0.0,neutral
2709,JeffSchuhrke,2018-07-18 03:09,2,0,"Amazon workers strike in Germany, joining action in Spain and Poland #PrimeDay https://www. reuters.com/article/us-ama zon-com-germany-strike/amazon-workers-strike-in-germany-joining-action-in-spain-and-poland-idUSKBN1K61OY …",,,#PrimeDay,1019335690927116288,https://twitter.com/JeffSchuhrke/status/1019335690927116288,"amazon workers strike germany, joining action spain poland #primeday . zon-com-germany-strike/amazon-workers-strike-in-germany-joining-action-in-spain-and-poland-iduskbn1k61oy …",0.139,0.123,0.738,0.0516,neutral
2710,Yaris__omar,2018-07-18 03:08,1,0,Check out this Amazon deal: Thermaltake View 37 RGB E-ATX Mid Tower Gamin... by Thermaltake https:// amzn.to/2zX5erN via @amazon On sale for $150 Prime members get 25% off #PrimeDay #RAW #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #gaming,,@amazon,#PrimeDay #RAW #WorldEmojiDay #AmazonPrimeDay #Amazon #AmazonPrimeDaySale #PrimeDay2018 #gaming,1019335626221637634,https://twitter.com/Yaris__omar/status/1019335626221637634,check amazon deal: thermaltake view rgb e-atx mid tower gamin... thermaltake via @amazon sale $150 prime members get % #primeday #raw #worldemojiday #amazonprimeday #amazon #amazonprimedaysale #primeday2018 #gaming,0.064,0.0,0.936,0.1779,neutral
2713,JennShipp2923,2018-07-18 03:08,0,1,#PrimeDay got me! Just bought a #PetCube for Slim & Jim. Can’t wait to try this out! #Amazon #IHaveAProblem #PrimeAddict,,,#PrimeDay #PetCube #Amazon #IHaveAProblem #PrimeAddict,1019335564208852992,https://twitter.com/JennShipp2923/status/1019335564208852992,#primeday got me! bought #petcube slim & jim. can’t wait try out! #amazon #ihaveaproblem #primeaddict,0.0,0.0,1.0,0.0,neutral
2719,JadedPhilosophy,2018-07-18 03:07,0,0,Just added another camera to my set up. Can’t believe how cheap it was! Another #PrimeDay bargain. pic.twitter.com/63xeJzdd52,,,#PrimeDay,1019335416007352320,https://twitter.com/JadedPhilosophy/status/1019335416007352320,added another camera set up. can’t believe cheap was! another #primeday bargain. 2,0.16,0.0,0.84,0.2714,neutral
2720,JamauryaB,2018-07-18 03:07,0,1,New to Twitter #TuesdayThoughts #PrimeDay #pic.twitter.com/9cNthZcr1L,,,#TuesdayThoughts #PrimeDay #pic,1019335410328227842,https://twitter.com/JamauryaB/status/1019335410328227842,new twitter #tuesdaythoughts #primeday #,0.0,0.0,1.0,0.0,neutral
2723,MamaCheaps,2018-07-18 03:07,0,0,#Contigo AutoSeal Travel Mugs from $11.19 https://www. mamacheaps.com/2018/07/contig o-autoseal-travel-mugs-from-11-19.html … #PrimeDay,,,#Contigo #PrimeDay,1019335271727460357,https://twitter.com/MamaCheaps/status/1019335271727460357,#contigo autoseal travel mugs $11.19 . o-autoseal-travel-mugs-from-11-19.html … #primeday,0.0,0.0,1.0,0.0,neutral
2725,BillyBlacklight,2018-07-18 03:07,0,0,"Check out my new single Pulse"" distributed by @DistroKid and live on Amazon! http://www. amazon.com/gp/product/B07 FL7BPCB … #primeday""",,@DistroKid,#primeday,1019335200113942530,https://twitter.com/BillyBlacklight/status/1019335200113942530,"check new single pulse"" distributed @distrokid live amazon! . fl7bpcb … #primeday""",0.166,0.0,0.834,0.2481,neutral
